"ID_ejemplo","ID_area","ID_competencia","Idioma","Texto","Tipo"
221,5,1,"Inglés","Aware that AI is a product of human intelligence and decision-making (i.e. humans choose, clean and encode the data, they design the algorithms, train the models, and curate and apply human values to the outputs) and therefore does not exist independently of humans.","Knowledge"
222,5,1,"Español","Sabe cómo identificar y resolver un problema de cámara y/o de micrófono en una reunión en línea.","Habilidades"
222,5,1,"Inglés","Knows how to identify and solve a camera and/or a microphone issue when in an online meeting.","Skills"
223,5,1,"Español","Sabe cómo verificar y solucionar problemas relacionados con los dispositivos IdC interconectados y sus servicios.","Habilidades"
223,5,1,"Inglés","Knows how to verify and troubleshoot problems related to interconnected IoT devices and their services.","Skills"
224,5,1,"Español","Adopta un enfoque paso a paso para identificar la raíz de un problema técnico (por ejemplo, hardware frente a software) y explora varias soluciones cuando se enfrenta a un mal funcionamiento técnico.","Habilidades"
224,5,1,"Inglés","Takes a step-by-step approach to identify the root of a technical problem (e.g. hardware vs software) and explores various solutions when facing a technical malfunction.","Skills"
225,5,1,"Español","Sabe encontrar soluciones en Internet cuando se enfrenta a un problema técnico","Habilidades"
225,5,1,"Inglés","Knows how to find solutions on the internet when facing a technical problem","Skills"
226,5,1,"Español","Adopta un enfoque activo y basado en la curiosidad para explorar el funcionamiento de las tecnologías digitales.","Actitudes"
226,5,1,"Inglés","Takes an active and curiosity driven approach to explore how digital technologies operate.","Attitudes"
227,5,2,"Español","Sabe que es posible comprar y vender bienes y servicios en Internet a través de transacciones comerciales (por ejemplo, el comercio electrónico) y de consumidor a consumidor (por ejemplo, las plataformas de intercambio). Al comprar en línea a una empresa se aplican normas diferentes (por ejemplo, la protección legal del consumidor) que a un particular.","Conocimiento"
227,5,2,"Inglés","Knows that it is possible to buy and sell goods and services on the internet through commercial transactions (e.g. e-commerce) and consumer-to-consumer transactions (e.g. sharing platforms). Different rules (e.g. legal consumer protections) apply when buying online from a company than from a private person.","Knowledge"
228,5,2,"Español","Es capaz de identificar algunos ejemplos de sistemas de IA: recomendadores de productos (por ejemplo, en sitios de compras en línea), reconocimiento de voz (por ejemplo, por parte de asistentes virtuales), reconocimiento de imágenes (por ejemplo, para detectar tumores en radiografías) y reconocimiento facial (por ejemplo, en sistemas de vigilancia).","Conocimiento"
228,5,2,"Inglés","Able to identify some examples of AI systems: product recommenders (e.g. on online shopping sites), voice recognition (e.g. by virtual assistants), image recognition (e.g. for detecting tumours in x-rays) and facial recognition (e.g. in surveillance systems).","Knowledge"
229,5,2,"Español","Es consciente de que muchos artefactos no digitales pueden crearse con una impresora 3D (por ejemplo, para imprimir piezas de recambio de electrodomésticos o muebles).","Conocimiento"
229,5,2,"Inglés","Aware that many non-digital artefacts can be created using 3D printer (e.g. to print spare parts for domestic appliances or furniture.","Knowledge"
230,5,2,"Español","Conoce los enfoques técnicos que pueden mejorar la inclusividad y la accesibilidad de los contenidos y servicios digitales, por ejemplo, herramientas como la ampliación o el zoom y la funcionalidad de conversión de texto a voz.","Conocimiento"
230,5,2,"Inglés","Knows technical approaches that can improve the inclusiveness and accessibility of digital content and services, e.g. tools such as magnification or zoom and text-to-voice functionality.","Knowledge"
231,5,2,"Español","Es consciente de que la tecnología basada en el habla impulsada por la IA permite el uso de comandos hablados que pueden mejorar la accesibilidad de las herramientas y dispositivos digitales (por ejemplo, para las personas con movilidad o visuales limitaciones, cognición limitada, dificultades lingüísticas o de aprendizaje), sin embargo, las lenguas habladas por poblaciones más pequeñas a menudo no están disponibles, o funcionan peor, debido a la priorización comercial.","Conocimiento"
231,5,2,"Inglés","Aware that AI-driven speech-based technology enables the use of spoken commands that can enhance the accessibility of digital tools and devices (e.g. for those with mobility or visual limitations, limited cognition, language or learning difficulties), however, languages spoken by smaller populations are often not available, or perform worse, due to commercial prioritisation.","Knowledge"
232,5,2,"Español","Sabe utilizar Internet para realizar transacciones (por ejemplo, compra, venta) y no comerciales (por ejemplo, donaciones, regalos) de bienes y servicios de todo tipo.","Habilidades"
232,5,2,"Inglés","Knows how to use the internet to conduct transactions (e.g. purchasing, selling) and non-commercial ones (e.g. donating, gifting) of goods and services of all kinds.","Skills"
233,5,2,"Español","Sabe cómo y cuándo utilizar soluciones de traducción automática (por ejemplo, Google Translate, DeepL) y aplicaciones de interpretación simultánea (por ejemplo, iTranslate) para obtener una comprensión aproximada de un documento o una conversación. Sin embargo, también sabe que cuando el contenido requiere una traducción precisa (por ejemplo, en la sanidad, el comercio o la diplomacia), puede ser necesaria una traducción más precisa.","Habilidades"
233,5,2,"Inglés","Knows how and when to use machine translation solutions (e.g. Google Translate, DeepL) and simultaneous interpretation apps (e.g. iTranslate) to get a rough understanding of a document or conversation. However, also knows that when the content requires an accurate translation (e.g. in healthcare, commerce or diplomacy), a more precise translation may be needed.","Skills"
234,5,2,"Español","Sabe elegir herramientas de asistencia para acceder mejor a la información y los contenidos en línea (por ejemplo, lectores de pantalla, herramientas de reconocimiento de voz), y aprovechar las opciones de salida de voz para producir discurso (por ejemplo, para que lo utilicen las personas que tienen medios limitados o nulos para comunicarse oralmente).","Habilidades"
234,5,2,"Inglés","Knows how to choose assistive tools to better access information and content online (e.g. screen readers, voice recognition tools), and to take advantage of voice output options to produce speech (e.g. to be used by individuals who have limited or no means to communicate orally).","Skills"
235,5,2,"Español","Valora los beneficios de la gestión de las finanzas y las transacciones financieras a través de medios digitales, al tiempo que reconoce los riesgos asociados.","Actitudes"
235,5,2,"Inglés","Values the benefits of managing finances and financial transactions through digital means while acknowledging the associated risks.","Attitudes"
236,5,2,"Español","Se abre a explorar y detectar las oportunidades creadas por las tecnologías digitales para las necesidades personales (por ejemplo, buscar audífonos que se emparejen con los dispositivos más utilizados, como el teléfono, la televisión, la cámara o la alarma de incendios). Es consciente de que la dependencia exclusiva de las tecnologías digitales también puede entrañar riesgos.","Actitudes"
236,5,2,"Inglés","Open to explore and spot opportunities created by digital technologies for one´s personal needs (e.g. seeking hearing aids that pair with one’s most-used devices, such as phone, TV, camera, smoke-alarm). Critically aware that exclusive reliance on digital technologies can pose risks too.","Attitudes"
237,5,3,"Español","Sabe que participar en la resolución de problemas en colaboración, en línea o fuera de la pantalla, significa que se puede aprovechar la variedad de conocimientos, perspectivas y experiencias de los demás, lo que puede conducir a mejores resultados.","Conocimiento"
237,5,3,"Inglés","Knows that engaging in solving problems collaboratively, online or off-screen, means that one can take advantage of the variety of knowledge, perspectives and experiences from others which can lead to better outcomes.","Knowledge"
238,5,3,"Español","Sabe que las tecnologías digitales y los dispositivos electrónicos pueden utilizarse como herramienta para apoyar la innovación de nuevos procesos y productos, con el fin de crear valor social, cultural y/o económico (por ejemplo, social, innovación). Es consciente de que lo que crea valor económico puede poner en peligro o aumentar el valor social o cultural.","Conocimiento"
238,5,3,"Inglés","Knows that digital technologies and electronic devices can be used as a tool to support the innovation of new processes and products, in order to create social, cultural and/or economic value (e.g. social innovation). Aware that what creates economic value might endanger or enhance social or cultural value.","Knowledge"
239,5,3,"Español","Sabe que las aplicaciones de la tecnología del Internet de las Cosas (IdC) tienen el potencial de ser utilizadas en muchos sectores diferentes (por ejemplo, la sanidad, la agricultura, la industria, los automóviles, las actividades de ciencia ciudadana).","Conocimiento"
239,5,3,"Inglés","Knows that applications of Internet of Things (IoT) technology have the potential to be used in many different sectors (e.g. healthcare, agriculture, industry, automobiles, citizen science activities).","Knowledge"
240,5,3,"Español","Sabe cómo utilizar las tecnologías digitales para ayudar a convertir su idea en acción (por ejemplo, dominar la realización de vídeos para abrir un canal para compartir recetas y consejos de nutrición para un estilo dietético específico).","Habilidades"
240,5,3,"Inglés","Knows how to use digital technologies to help turn one’s idea into action (e.g. master video making to open a channel to share recipes and nutrition tips for a specific dietary style).","Skills"
241,5,3,"Español","Puede identificar las plataformas en línea que se pueden utilizar para diseñar, desarrollar y probar las tecnologías del IdC y las aplicaciones móviles.","Habilidades"
241,5,3,"Inglés","Can identify online platforms that can be used to design, develop and test IoT technologies and mobile apps.","Skills"
242,5,3,"Español","Sabe planificar una estrategia utilizando múltiples dispositivos IdC y móviles para ejecutar una tarea (por ejemplo, utilizar un teléfono inteligente para optimizar el consumo de energía en una habitación ajustando la intensidad de las luces en función de la hora del día y la luz ambiental).","Habilidades"
242,5,3,"Inglés","Knows how to plan a strategy using multiple IoT and mobile devices to implement a task (e.g. use a smartphone to optimise energy consumption in a room by setting the intensity of the lights based on the time of day and ambient light).","Skills"
243,5,3,"Español","Sabe cómo comprometerse en la resolución de problemas sociales a través de medios digitales, híbridos y soluciones no digitales para el problema (por ejemplo, prever y planificar bancos de tiempo en línea, sistemas de información pública, plataformas para compartir recursos).","Habilidades"
243,5,3,"Inglés","Knows how to engage in resolving social problems through digital, hybrid and non-digital solutions for the problem (e.g. envisioning and planning online time banks, public reporting systems, resource sharing platforms).","Skills"
244,5,3,"Español","Está dispuesto a participar en retos y concursos destinados a resolver problemas intelectuales, sociales o prácticos a través de las tecnologías digitales (por ejemplo, hackathones, ideaciones, becas, iniciación conjunta de proyectos).","Actitudes"
244,5,3,"Inglés","Willing to take part in challenges and contests aimed at solving intellectual, social or practical problems through digital technologies (e.g. hackathons, ideations, grants, joint initiation of projects).","Attitudes"
245,5,3,"Español","Está motivado para codiseñar y cocrear nuevos productos y servicios utilizando dispositivos digitales (es decir, desarrollo para el usuario final) con el fin de crear valor económico o social para otros (por ejemplo, en makerspaces y otros espacios colectivos).","Actitudes"
245,5,3,"Inglés","Motivated to co-design and co-create new products and services using digital devices (i.e. end-user development) to create economic or social value for others (e.g. in makerspaces and other collective spaces).","Attitudes"
246,5,3,"Español","Se abre a participar en procesos de colaboración para codiseñar y cocrear nuevos productos y servicios basados en sistemas de IA para apoyar y mejorar la participación de la ciudadanía en la sociedad.","Actitudes"
246,5,3,"Inglés","Open to engage in collaborative processes to co-design and co-create new products and services based on AI systems to support and enhance citizens’ participation in society.","Attitudes"
247,5,4,"Español","Es consciente de que ser competente digitalmente implica el uso confiado, crítico y responsable de las tecnologías digitales para alcanzar objetivos relacionados con el trabajo, el aprendizaje, el ocio, la inclusión y la participación en la sociedad.","Conocimiento"
247,5,4,"Inglés","Aware that being digitally competent entails the confident, critical and responsible use of digital technologies to achieve goals related to work, learning, leisure, inclusion and participation in society.","Knowledge"
248,5,4,"Español","Es consciente de que las dificultades que se experimentan al interactuar con las tecnologías digitales pueden deberse a cuestiones técnicas, a la falta de confianza, a la propia falta de competencia o a la elección inadecuada de la herramienta digital para resolver el problema en cuestión.","Conocimiento"
248,5,4,"Inglés","Aware that difficulties experienced while interacting with digital technologies may be due to technical issues, lack of confidence, one’s own competence gap or inadequate choice of digital tool to solve the problem in question.","Knowledge"
249,5,4,"Español","Es consciente de que las herramientas digitales pueden utilizarse para ayudar a identificar los propios intereses de aprendizaje y establecer objetivos personales en la vida (por ejemplo, itinerarios de aprendizaje).","Conocimiento"
249,5,4,"Inglés","Aware that digital tools can be used to help identify one’s learning interests and setting personal goals in life (e.g. learning pathways).","Knowledge"
250,5,4,"Español","Sabe que el aprendizaje en línea puede ofrecer oportunidades (por ejemplo, videotutoriales, seminarios en línea, cursos semipresenciales, cursos en línea masivos y abiertos) para mantenerse al día con los avances de las tecnologías digitales y desarrollar nuevas competencias digitales. Algunas oportunidades de aprendizaje en línea también acreditar los resultados del aprendizaje (por ejemplo, mediante microcredenciales o certificaciones).","Conocimiento"
250,5,4,"Inglés","Knows that online learning can offer opportunities (e.g. video-tutorials, online-seminars, blended-learning-courses, Massive Open Online Courses) to keep up-to-date with developments in digital technologies and to develop new digital skills. Some online learning opportunities also accredit the learning outcomes (e.g. through micro-credentials, certifications).","Knowledge"
251,5,4,"Español","Es consciente de que la IA es un campo en constante evolución, cuyo desarrollo y repercusión aún no están claros.","Conocimiento"
251,5,4,"Inglés","Aware that AI is a constantly-evolving field, whose development and impact is still very unclear.","Knowledge"
252,5,4,"Español","Sabe cómo obtener información fiable sobre la competencia digital a través de herramientas de autoevaluación, pruebas de habilidades digitales y certificación.","Habilidades"
252,5,4,"Inglés","Knows how to get reliable feedback on digital competence through self-assessment tools, digital skills testing and certification.","Skills"
253,5,4,"Español","Es capaz de reflexionar sobre su nivel de competencia, y de hacer planes y tomar medidas para mejorar sus conocimientos (por ejemplo, apuntándose al curso de formación municipal sobre competencia digital).","Habilidades"
253,5,4,"Inglés","Capable of reflecting on one’s level of competence, and to make plans and take action to upskill (e.g. by joining the municipality training course on digital competence).","Skills"
254,5,4,"Español","Sabe cómo hablar de la importancia de reconocer las “noticias falsas” a otras personas (por ejemplo, ancianos, jóvenes) mostrando ejemplos de fuentes de noticias fiables, y cómo diferenciar unas de otras.","Habilidades"
254,5,4,"Inglés","Knows how to talk about the importance of recognising “fake news” to others (e.g. elders, youngsters) by showing examples of reliable news sources, and how to differentiate between the two.","Skills"
255,5,4,"Español","Está dispuesto a seguir aprendiendo, a formarse y a mantenerse informado sobre la IA (por ejemplo, para entender cómo funcionan los algoritmos de la IA; para comprender cómo la toma de decisiones automática puede ser sesgada; para distinguir entre la IA realista y la irreal; y para entender la diferencia entre la Inteligencia Artificial Estrecha, es decir, la IA actual capaz de realizar tareas estrechas como jugar, y la Inteligencia Artificial General, es decir, la IA que supera la inteligencia humana, que todavía sigue siendo ciencia ficción).","Actitudes"
255,5,4,"Inglés","Has a disposition to keep learning, to educate oneself and stay informed about AI (e.g. to understand how AI algorithms work; to understand how automatic decision-making can be biased; to distinguish between realistic and unrealistic AI; and to understand the difference between Artificial Narrow Intelligence, i.e. today’s AI capable of narrow tasks such as game playing, and Artificial General Intelligence, i.e. AI that surpasses human intelligence, which still remains science fiction).","Attitudes"
256,5,4,"Español","Se abre a pedir que le enseñen a utilizar una aplicación (por ejemplo, cómo reservar una cita médica en Internet) en lugar de delegar la tarea en otra persona.","Actitudes"
256,5,4,"Inglés","Open to ask to be taught how to use an application (e.g. how to book a doctor’s appointment on the internet) rather than delegating the task to someone else.","Attitudes"
257,5,4,"Español","Está dispuesto a ayudar a otros a mejorar sus competencias digitales, aprovechando sus puntos fuertes y mitigando sus puntos débiles.","Actitudes"
257,5,4,"Inglés","Willing to help others to improve their digital competencies, building on their strengths and mitigating their weaknesses.","Attitudes"
258,5,4,"Español","No se desanima por el rápido ritmo de los cambios tecnológicos, pero cree que siempre se puede aprender más sobre el uso de la tecnología en la sociedad actual.","Attitudes"
258,5,4,"Inglés","Does not get discouraged by the fast pace of technological changes but believes that one can always learn more about how technology can be used in today’s society.","Attitudes"
259,5,4,"Español","Disposición a valorar el propio potencial, así como el de los demás, para aprender continuamente utilizando las tecnologías digitales como un proceso permanente que requiere apertura, curiosidad y determinación.","Attitudes"
259,5,4,"Inglés","Readiness to value one’s own potential, as well as others´ potential, to continuously learn using digital technologies as a lifelong process that requires openness, curiosity and determination.","Attitudes"
